Visitor ID,District,Month Number,Month,Year,Domestic Visitors,Foreign Visitors,Total Visitors
visitor-637,Kumaram Bheem Asifabad,12,December,2016,0,0,0
visitor-638,Mahabubabad,1,January,2016,0,0,0
visitor-639,Mahabubabad,2,February,2016,0,0,0
visitor-64,Jayashankar Bhupalpally,3,March,2014,0,0,0
visitor-640,Mahabubabad,3,March,2016,0,0,0
visitor-641,Mahabubabad,4,April,2016,0,0,0
visitor-642,Mahabubabad,5,May,2016,0,0,0
visitor-643,Mahabubabad,6,June,2016,0,0,0
visitor-644,Mahabubabad,7,July,2016,0,0,0
visitor-645,Mahabubabad,8,August,2016,0,0,0
visitor-646,Mahabubabad,9,September,2016,0,0,0
visitor-647,Mahabubabad,10,October,2016,13032,0,13032
visitor-648,Mahabubabad,11,November,2016,114015,0,114015
visitor-649,Mahabubabad,12,December,2016,12955,0,12955
visitor-65,Jayashankar Bhupalpally,4,April,2014,0,0,0
visitor-650,Mahabubnagar,1,January,2016,577071,123,577194
visitor-651,Mahabubnagar,2,February,2016,1312068,126,1312194
visitor-652,Mahabubnagar,3,March,2016,1731983,103,1732086
visitor-653,Mahabubnagar,4,April,2016,622432,75,622507
visitor-654,Mahabubnagar,5,May,2016,571898,58,571956
visitor-655,Mahabubnagar,6,June,2016,561006,68,561074
visitor-656,Mahabubnagar,7,July,2016,562322,63,562385
visitor-657,Mahabubnagar,8,August,2016,1133105,86,1133191
visitor-658,Mahabubnagar,9,September,2016,567712,74,567786
visitor-659,Mahabubnagar,10,October,2016,198592,37,198629
visitor-66,Jayashankar Bhupalpally,5,May,2014,0,0,0
visitor-660,Mahabubnagar,11,November,2016,256375,29,256404
visitor-661,Mahabubnagar,12,December,2016,210202,26,210228
visitor-662,Mancherial,1,January,2016,0,0,0
visitor-663,Mancherial,2,February,2016,0,0,0
visitor-664,Mancherial,3,March,2016,0,0,0
visitor-665,Mancherial,4,April,2016,0,0,0
visitor-666,Mancherial,5,May,2016,0,0,0
visitor-667,Mancherial,6,June,2016,0,0,0
visitor-668,Mancherial,7,July,2016,0,0,0
visitor-669,Mancherial,8,August,2016,0,0,0
visitor-67,Jayashankar Bhupalpally,6,June,2014,0,0,0
visitor-670,Mancherial,9,September,2016,0,0,0
visitor-671,Mancherial,10,October,2016,3124,0,3124
visitor-672,Mancherial,11,November,2016,2255,0,2255
visitor-673,Mancherial,12,December,2016,2423,0,2423
visitor-674,Medak,1,January,2016,92600,0,92600
visitor-675,Medak,2,February,2016,215000,0,215000
visitor-676,Medak,3,March,2016,1318000,0,1318000
visitor-677,Medak,4,April,2016,300000,0,300000
visitor-678,Medak,5,May,2016,198000,0,198000
visitor-679,Medak,6,June,2016,166700,0,166700
visitor-68,Jayashankar Bhupalpally,7,July,2014,0,0,0
visitor-680,Medak,7,July,2016,153300,0,153300
visitor-681,Medak,8,August,2016,216100,0,216100
visitor-682,Medak,9,September,2016,132600,0,132600
visitor-683,Medak,10,October,2016,15600,0,15600
visitor-684,Medak,11,November,2016,132300,0,132300
visitor-685,Medak,12,December,2016,523000,0,523000
visitor-686,Medchal,1,January,2016,0,0,0
visitor-687,Medchal,2,February,2016,0,0,0
visitor-688,Medchal,3,March,2016,0,0,0
visitor-689,Medchal,4,April,2016,0,0,0
visitor-69,Jayashankar Bhupalpally,8,August,2014,0,0,0
visitor-690,Medchal,5,May,2016,0,0,0
visitor-691,Medchal,6,June,2016,0,0,0
visitor-692,Medchal,7,July,2016,0,0,0
visitor-693,Medchal,8,August,2016,0,0,0
visitor-694,Medchal,9,September,2016,0,0,0
visitor-695,Medchal,10,October,2016,0,0,0
visitor-696,Medchal,11,November,2016,0,0,0
visitor-697,Medchal,12,December,2016,0,0,0
visitor-698,Nagarkurnool,1,January,2016,0,0,0
visitor-699,Nagarkurnool,2,February,2016,0,0,0
visitor-7,Adilabad,6,June,2014,368237,7,368244
visitor-70,Jayashankar Bhupalpally,9,September,2014,0,0,0
visitor-700,Nagarkurnool,3,March,2016,0,0,0
visitor-701,Nagarkurnool,4,April,2016,0,0,0
visitor-702,Nagarkurnool,5,May,2016,0,0,0
visitor-703,Nagarkurnool,6,June,2016,0,0,0
visitor-704,Nagarkurnool,7,July,2016,0,0,0
visitor-705,Nagarkurnool,8,August,2016,0,0,0
visitor-706,Nagarkurnool,9,September,2016,0,0,0
visitor-707,Nagarkurnool,10,October,2016,201050,8,201058
visitor-708,Nagarkurnool,11,November,2016,188786,11,188797
visitor-709,Nagarkurnool,12,December,2016,198637,10,198647
visitor-71,Jayashankar Bhupalpally,10,October,2014,76360,0,76360
visitor-710,Nalgonda,1,January,2016,566515,0,566515
visitor-711,Nalgonda,2,February,2016,539467,0,539467
visitor-712,Nalgonda,3,March,2016,619462,0,619462
visitor-713,Nalgonda,4,April,2016,601253,0,601253
visitor-714,Nalgonda,5,May,2016,628872,0,628872
visitor-715,Nalgonda,6,June,2016,551239,0,551239
visitor-716,Nalgonda,7,July,2016,582820,0,582820
visitor-717,Nalgonda,8,August,2016,988102,0,988102
visitor-718,Nalgonda,9,September,2016,742402,0,742402
visitor-719,Nalgonda,10,October,2016,3508,0,3508
visitor-72,Jayashankar Bhupalpally,11,November,2014,81580,0,81580
visitor-720,Nalgonda,11,November,2016,21046,0,21046
visitor-721,Nalgonda,12,December,2016,13775,0,13775
visitor-722,Nirmal,1,January,2016,0,0,0
visitor-723,Nirmal,2,February,2016,0,0,0
visitor-724,Nirmal,3,March,2016,0,0,0
visitor-725,Nirmal,4,April,2016,0,0,0
visitor-726,Nirmal,5,May,2016,0,0,0
visitor-727,Nirmal,6,June,2016,0,0,0
visitor-728,Nirmal,7,July,2016,0,0,0
visitor-729,Nirmal,8,August,2016,0,0,0
visitor-73,Jayashankar Bhupalpally,12,December,2014,85460,0,85460
visitor-730,Nirmal,9,September,2016,0,0,0
visitor-731,Nirmal,10,October,2016,475955,0,475955
visitor-732,Nirmal,11,November,2016,201388,0,201388
visitor-733,Nirmal,12,December,2016,239267,0,239267
visitor-734,Nizamabad,1,January,2016,576,0,576
visitor-735,Nizamabad,2,February,2016,869,0,869
visitor-736,Nizamabad,3,March,2016,408,0,408
visitor-737,Nizamabad,4,April,2016,476,0,476
visitor-738,Nizamabad,5,May,2016,554,0,554
visitor-739,Nizamabad,6,June,2016,367,0,367
visitor-74,Jogulamba Gadwal,1,January,2014,0,0,0
visitor-740,Nizamabad,7,July,2016,644,0,644
visitor-741,Nizamabad,8,August,2016,589,0,589
visitor-742,Nizamabad,9,September,2016,553,0,553
visitor-743,Nizamabad,10,October,2016,434,0,434
visitor-744,Nizamabad,11,November,2016,617,0,617
visitor-745,Nizamabad,12,December,2016,355,0,355
visitor-746,Peddapalli,1,January,2016,0,0,0
visitor-747,Peddapalli,2,February,2016,0,0,0
visitor-748,Peddapalli,3,March,2016,0,0,0
visitor-749,Peddapalli,4,April,2016,0,0,0
visitor-75,Jogulamba Gadwal,2,February,2014,0,0,0
visitor-750,Peddapalli,5,May,2016,0,0,0
visitor-751,Peddapalli,6,June,2016,0,0,0
visitor-752,Peddapalli,7,July,2016,0,0,0
visitor-753,Peddapalli,8,August,2016,0,0,0
visitor-754,Peddapalli,9,September,2016,0,0,0
visitor-755,Peddapalli,10,October,2016,950,0,950
visitor-756,Peddapalli,11,November,2016,1145,0,1145
visitor-757,Peddapalli,12,December,2016,1149,0,1149
visitor-758,Rajanna Sircilla,1,January,2016,0,0,0
visitor-759,Rajanna Sircilla,2,February,2016,0,0,0
visitor-76,Jogulamba Gadwal,3,March,2014,0,0,0
visitor-760,Rajanna Sircilla,3,March,2016,0,0,0
visitor-761,Rajanna Sircilla,4,April,2016,0,0,0
visitor-762,Rajanna Sircilla,5,May,2016,0,0,0
visitor-763,Rajanna Sircilla,6,June,2016,0,0,0
visitor-764,Rajanna Sircilla,7,July,2016,0,0,0
visitor-765,Rajanna Sircilla,8,August,2016,0,0,0
visitor-766,Rajanna Sircilla,9,September,2016,0,0,0
visitor-767,Rajanna Sircilla,10,October,2016,534484,0,534484
visitor-768,Rajanna Sircilla,11,November,2016,864077,0,864077
visitor-769,Rajanna Sircilla,12,December,2016,778240,0,778240
visitor-77,Jogulamba Gadwal,4,April,2014,0,0,0
visitor-770,Ranga Reddy,1,January,2016,0,0,0
visitor-771,Ranga Reddy,2,February,2016,0,0,0
visitor-772,Ranga Reddy,3,March,2016,0,0,0
visitor-773,Ranga Reddy,4,April,2016,0,0,0
visitor-774,Ranga Reddy,5,May,2016,0,0,0
visitor-775,Ranga Reddy,6,June,2016,0,0,0
visitor-776,Ranga Reddy,7,July,2016,0,0,0
visitor-777,Ranga Reddy,8,August,2016,0,0,0
visitor-778,Ranga Reddy,9,September,2016,0,0,0
visitor-779,Ranga Reddy,10,October,2016,0,0,0
visitor-78,Jogulamba Gadwal,5,May,2014,0,0,0
visitor-780,Ranga Reddy,11,November,2016,0,0,0
visitor-781,Ranga Reddy,12,December,2016,0,0,0
visitor-782,Sangareddy,1,January,2016,0,0,0
visitor-783,Sangareddy,2,February,2016,0,0,0
visitor-784,Sangareddy,3,March,2016,0,0,0
visitor-785,Sangareddy,4,April,2016,0,0,0
visitor-786,Sangareddy,5,May,2016,0,0,0
visitor-787,Sangareddy,6,June,2016,0,0,0
visitor-788,Sangareddy,7,July,2016,0,0,0
visitor-789,Sangareddy,8,August,2016,0,0,0
visitor-79,Jogulamba Gadwal,6,June,2014,0,0,0
visitor-790,Sangareddy,9,September,2016,0,0,0
visitor-791,Sangareddy,10,October,2016,274000,0,274000
visitor-792,Sangareddy,11,November,2016,349000,0,349000
visitor-793,Sangareddy,12,December,2016,155000,0,155000
visitor-794,Siddipet,1,January,2016,0,0,0
visitor-795,Siddipet,2,February,2016,0,0,0
visitor-796,Siddipet,3,March,2016,0,0,0
visitor-797,Siddipet,4,April,2016,0,0,0
visitor-798,Siddipet,5,May,2016,0,0,0
visitor-799,Siddipet,6,June,2016,0,0,0
visitor-8,Adilabad,7,July,2014,447562,7,447569
visitor-80,Jogulamba Gadwal,7,July,2014,0,0,0
visitor-800,Siddipet,7,July,2016,0,0,0
visitor-801,Siddipet,8,August,2016,0,0,0
visitor-802,Siddipet,9,September,2016,0,0,0
visitor-803,Siddipet,10,October,2016,123500,0,123500
visitor-804,Siddipet,11,November,2016,154400,0,154400
visitor-805,Siddipet,12,December,2016,80500,0,80500
visitor-806,Suryapet,1,January,2016,0,0,0
visitor-807,Suryapet,2,February,2016,0,0,0
visitor-808,Suryapet,3,March,2016,0,0,0
visitor-809,Suryapet,4,April,2016,0,0,0
visitor-81,Jogulamba Gadwal,8,August,2014,0,0,0
visitor-810,Suryapet,5,May,2016,0,0,0
visitor-811,Suryapet,6,June,2016,0,0,0
visitor-812,Suryapet,7,July,2016,0,0,0
visitor-813,Suryapet,8,August,2016,0,0,0
visitor-814,Suryapet,9,September,2016,0,0,0
visitor-815,Suryapet,10,October,2016,0,0,0
visitor-816,Suryapet,11,November,2016,0,0,0
visitor-817,Suryapet,12,December,2016,0,0,0
visitor-818,Vikarabad,1,January,2016,0,0,0
visitor-819,Vikarabad,2,February,2016,0,0,0
visitor-82,Jogulamba Gadwal,9,September,2014,0,0,0
visitor-820,Vikarabad,3,March,2016,0,0,0
visitor-821,Vikarabad,4,April,2016,0,0,0
visitor-822,Vikarabad,5,May,2016,0,0,0
visitor-823,Vikarabad,6,June,2016,0,0,0
visitor-824,Vikarabad,7,July,2016,0,0,0
visitor-825,Vikarabad,8,August,2016,0,0,0
visitor-826,Vikarabad,9,September,2016,0,0,0
visitor-827,Vikarabad,10,October,2016,0,0,0
visitor-828,Vikarabad,11,November,2016,0,0,0
visitor-829,Vikarabad,12,December,2016,0,0,0
visitor-83,Jogulamba Gadwal,10,October,2014,152898,0,152898
visitor-830,Wanaparthy,1,January,2016,0,0,0
visitor-831,Wanaparthy,2,February,2016,0,0,0
visitor-832,Wanaparthy,3,March,2016,0,0,0
visitor-833,Wanaparthy,4,April,2016,0,0,0
visitor-834,Wanaparthy,5,May,2016,0,0,0
visitor-835,Wanaparthy,6,June,2016,0,0,0
visitor-836,Wanaparthy,7,July,2016,0,0,0
visitor-837,Wanaparthy,8,August,2016,0,0,0
visitor-838,Wanaparthy,9,September,2016,0,0,0
visitor-839,Wanaparthy,10,October,2016,21234,0,21234
visitor-84,Jogulamba Gadwal,11,November,2014,188170,0,188170
visitor-840,Wanaparthy,11,November,2016,18348,0,18348
visitor-841,Wanaparthy,12,December,2016,20556,0,20556
visitor-842,Warangal (Rural),1,January,2016,0,0,0
visitor-843,Warangal (Rural),2,February,2016,0,0,0
visitor-844,Warangal (Rural),3,March,2016,0,0,0
visitor-845,Warangal (Rural),4,April,2016,0,0,0
visitor-846,Warangal (Rural),5,May,2016,0,0,0
visitor-847,Warangal (Rural),6,June,2016,0,0,0
visitor-848,Warangal (Rural),7,July,2016,0,0,0
visitor-849,Warangal (Rural),8,August,2016,0,0,0
visitor-85,Jogulamba Gadwal,12,December,2014,182333,0,182333
visitor-850,Warangal (Rural),9,September,2016,0,0,0
visitor-851,Warangal (Rural),10,October,2016,8200,0,8200
visitor-852,Warangal (Rural),11,November,2016,6050,0,6050
visitor-853,Warangal (Rural),12,December,2016,5150,0,5150
visitor-854,Warangal (Urban),1,January,2016,1985815,459,1986274
visitor-855,Warangal (Urban),2,February,2016,20703778,391,20704169
visitor-856,Warangal (Urban),3,March,2016,568397,230,568627
visitor-857,Warangal (Urban),4,April,2016,317643,39,317682
visitor-858,Warangal (Urban),5,May,2016,373788,82,373870
visitor-859,Warangal (Urban),6,June,2016,365332,88,365420
visitor-86,Kamareddy,1,January,2014,0,0,0
visitor-860,Warangal (Urban),7,July,2016,340320,53,340373
visitor-861,Warangal (Urban),8,August,2016,368755,102,368857
visitor-862,Warangal (Urban),9,September,2016,379210,118,379328
visitor-863,Warangal (Urban),10,October,2016,128247,108,128355
visitor-864,Warangal (Urban),11,November,2016,129250,97,129347
visitor-865,Warangal (Urban),12,December,2016,127500,132,127632
visitor-866,Yadadri Bhongir,1,January,2016,0,0,0
visitor-867,Yadadri Bhongir,2,February,2016,0,0,0
visitor-868,Yadadri Bhongir,3,March,2016,0,0,0
visitor-869,Yadadri Bhongir,4,April,2016,0,0,0
visitor-87,Kamareddy,2,February,2014,0,0,0
visitor-870,Yadadri Bhongir,5,May,2016,0,0,0
visitor-871,Yadadri Bhongir,6,June,2016,0,0,0
visitor-872,Yadadri Bhongir,7,July,2016,0,0,0
visitor-873,Yadadri Bhongir,8,August,2016,0,0,0
visitor-874,Yadadri Bhongir,9,September,2016,0,0,0
visitor-875,Yadadri Bhongir,10,October,2016,584800,0,584800
visitor-876,Yadadri Bhongir,11,November,2016,681000,0,681000
visitor-877,Yadadri Bhongir,12,December,2016,462800,0,462800
visitor-878,Adilabad,1,January,2017,318799,5,318804
visitor-879,Adilabad,2,February,2017,83316,0,83316
visitor-88,Kamareddy,3,March,2014,0,0,0
visitor-880,Adilabad,3,March,2017,27508,0,27508
visitor-881,Adilabad,4,April,2017,13946,0,13946
visitor-882,Adilabad,5,May,2017,11752,0,11752
visitor-883,Adilabad,6,June,2017,26859,3,26862
visitor-884,Adilabad,7,July,2017,52386,0,52386
visitor-885,Adilabad,8,August,2017,34876,0,34876
visitor-886,Adilabad,9,September,2017,42699,3,42702
visitor-887,Adilabad,10,October,2017,41666,0,41666
visitor-888,Adilabad,11,November,2017,117322,0,117322
visitor-889,Adilabad,12,December,2017,54251,0,54251
visitor-89,Kamareddy,4,April,2014,0,0,0
visitor-890,Bhadradri Kothagudem,1,January,2017,302315,0,302315
visitor-891,Bhadradri Kothagudem,2,February,2017,251359,0,251359
visitor-892,Bhadradri Kothagudem,3,March,2017,243943,0,243943
visitor-893,Bhadradri Kothagudem,4,April,2017,667459,0,667459
visitor-894,Bhadradri Kothagudem,5,May,2017,311626,0,311626
visitor-895,Bhadradri Kothagudem,6,June,2017,351742,0,351742
visitor-896,Bhadradri Kothagudem,7,July,2017,258114,0,258114
visitor-897,Bhadradri Kothagudem,8,August,2017,316438,0,316438
visitor-898,Bhadradri Kothagudem,9,September,2017,381784,0,381784
visitor-899,Bhadradri Kothagudem,10,October,2017,334504,0,334504
visitor-9,Adilabad,8,August,2014,614285,5,614290
visitor-90,Kamareddy,5,May,2014,0,0,0
visitor-900,Bhadradri Kothagudem,11,November,2017,281515,0,281515
visitor-901,Bhadradri Kothagudem,12,December,2017,393518,0,393518
visitor-902,Hyderabad,1,January,2017,1924695,19286,1943981
visitor-903,Hyderabad,2,February,2017,1886698,18097,1904795
visitor-904,Hyderabad,3,March,2017,1783903,13875,1797778
visitor-905,Hyderabad,4,April,2017,2366793,12996,2379789
visitor-906,Hyderabad,5,May,2017,2266793,12983,2279776
visitor-907,Hyderabad,6,June,2017,2007060,12486,2019546
visitor-908,Hyderabad,7,July,2017,1890870,18144,1909014
visitor-909,Hyderabad,8,August,2017,1976980,16985,1993965
visitor-91,Kamareddy,6,June,2014,0,0,0
visitor-910,Hyderabad,9,September,2017,2011280,27856,2039136
visitor-911,Hyderabad,10,October,2017,2202316,26368,2228684
visitor-912,Hyderabad,11,November,2017,1971438,29170,2000608
visitor-913,Hyderabad,12,December,2017,4871416,38933,4910349
visitor-914,Jagtial,1,January,2017,174477,0,174477
visitor-915,Jagtial,2,February,2017,159659,0,159659
visitor-916,Jagtial,3,March,2017,323658,0,323658
visitor-917,Jagtial,4,April,2017,330540,0,330540
visitor-918,Jagtial,5,May,2017,468038,0,468038
visitor-919,Jagtial,6,June,2017,418103,0,418103
visitor-92,Kamareddy,7,July,2014,0,0,0
visitor-920,Jagtial,7,July,2017,247254,0,247254
visitor-921,Jagtial,8,August,2017,386458,0,386458
visitor-922,Jagtial,9,September,2017,143102,0,143102
visitor-923,Jagtial,10,October,2017,248504,0,248504
visitor-924,Jagtial,11,November,2017,348042,0,348042
visitor-925,Jagtial,12,December,2017,393566,0,393566
visitor-926,Jangaon,1,January,2017,12280,0,12280
visitor-927,Jangaon,2,February,2017,12610,0,12610
visitor-928,Jangaon,3,March,2017,8450,0,8450
visitor-929,Jangaon,4,April,2017,9788,0,9788
visitor-93,Kamareddy,8,August,2014,0,0,0
visitor-930,Jangaon,5,May,2017,12130,0,12130
visitor-931,Jangaon,6,June,2017,13750,0,13750
visitor-932,Jangaon,7,July,2017,16050,0,16050
visitor-933,Jangaon,8,August,2017,15680,0,15680
visitor-934,Jangaon,9,September,2017,15600,0,15600
visitor-935,Jangaon,10,October,2017,16130,0,16130
visitor-936,Jangaon,11,November,2017,16360,0,16360
visitor-937,Jangaon,12,December,2017,16880,0,16880
visitor-938,Jayashankar Bhupalpally,1,January,2017,96560,85,96645
visitor-939,Jayashankar Bhupalpally,2,February,2017,96850,38,96888
visitor-94,Kamareddy,9,September,2014,0,0,0
visitor-940,Jayashankar Bhupalpally,3,March,2017,81400,35,81435
visitor-941,Jayashankar Bhupalpally,4,April,2017,90700,36,90736
visitor-942,Jayashankar Bhupalpally,5,May,2017,91150,40,91190
visitor-943,Jayashankar Bhupalpally,6,June,2017,93650,35,93685
visitor-944,Jayashankar Bhupalpally,7,July,2017,94700,42,94742
visitor-945,Jayashankar Bhupalpally,8,August,2017,118350,45,118395
visitor-946,Jayashankar Bhupalpally,9,September,2017,112600,56,112656
visitor-947,Jayashankar Bhupalpally,10,October,2017,115250,55,115305
visitor-948,Jayashankar Bhupalpally,11,November,2017,116800,58,116858
visitor-949,Jayashankar Bhupalpally,12,December,2017,723000,57,723057
visitor-95,Kamareddy,10,October,2014,47,0,47
visitor-950,Jogulamba Gadwal,1,January,2017,214887,20,214907
visitor-951,Jogulamba Gadwal,2,February,2017,481110,16,481126
visitor-952,Jogulamba Gadwal,3,March,2017,155013,32,155045
visitor-953,Jogulamba Gadwal,4,April,2017,131426,29,131455
visitor-954,Jogulamba Gadwal,5,May,2017,131426,31,131457
visitor-955,Jogulamba Gadwal,6,June,2017,160182,32,160214
visitor-956,Jogulamba Gadwal,7,July,2017,160182,34,160216
visitor-957,Jogulamba Gadwal,8,August,2017,131485,25,131510
visitor-958,Jogulamba Gadwal,9,September,2017,123733,42,123775
visitor-959,Jogulamba Gadwal,10,October,2017,152898,13,152911
visitor-96,Kamareddy,11,November,2014,38,0,38
visitor-960,Jogulamba Gadwal,11,November,2017,188170,21,188191
visitor-961,Jogulamba Gadwal,12,December,2017,214887,10,214897
visitor-962,Kamareddy,1,January,2017,58,0,58
visitor-963,Kamareddy,2,February,2017,50,0,50
visitor-964,Kamareddy,3,March,2017,41,0,41
visitor-965,Kamareddy,4,April,2017,46,0,46
visitor-966,Kamareddy,5,May,2017,60,0,60
visitor-967,Kamareddy,6,June,2017,41,0,41
visitor-968,Kamareddy,7,July,2017,41,0,41
visitor-969,Kamareddy,8,August,2017,40,0,40
visitor-97,Kamareddy,12,December,2014,42,0,42
visitor-970,Kamareddy,9,September,2017,41,0,41
visitor-971,Kamareddy,10,October,2017,38,0,38
visitor-972,Kamareddy,11,November,2017,43,0,43
visitor-973,Kamareddy,12,December,2017,41,0,41
visitor-974,Karimnagar,1,January,2017,14425,0,14425
visitor-975,Karimnagar,2,February,2017,10845,0,10845
visitor-976,Karimnagar,3,March,2017,9625,0,9625
visitor-977,Karimnagar,4,April,2017,8630,0,8630
visitor-978,Karimnagar,5,May,2017,8890,0,8890
visitor-979,Karimnagar,6,June,2017,10542,0,10542
visitor-98,Karimnagar,1,January,2014,1984442,0,1984442
visitor-980,Karimnagar,7,July,2017,12350,0,12350
visitor-981,Karimnagar,8,August,2017,10952,0,10952
visitor-982,Karimnagar,9,September,2017,7576,0,7576
visitor-983,Karimnagar,10,October,2017,8371,0,8371
visitor-984,Karimnagar,11,November,2017,8705,0,8705
visitor-985,Karimnagar,12,December,2017,13065,0,13065
